"vectorField:0","vectorField:1","vectorField:2","IntegrationTime","Vorticity:0","Vorticity:1","Vorticity:2","Rotation","AngularVelocity","Normals:0","Normals:1","Normals:2","Points:0","Points:1","Points:2"
0.00083602,9.5431e-05,-0.00052084,0,-0.00014096,-9.676e-05,-1.2487e-05,0,-0.00012184,1,0,0,-69.855,13.815,37.652
0.00094106,0.0003258,-8.9641e-05,0,-6.657e-07,-2.3621e-06,-9.1417e-06,0,-5.7663e-07,1,0,0,-57.802,3.5137,3.1003
0.0079471,-0.10331,0.031874,0,-0.016084,-0.022542,-0.065228,0,0.0011238,1,0,0,-92.08,-36.43,42.388
0.0048356,-0.0013926,0.0015722,0,0.0045341,0.017733,0.0023066,0,0.00016231,1,0,0,-96.478,-51.098,8.904
0.00043544,0.0005662,-9.5044e-05,0,-0.00044193,-0.00051753,0.00030747,0,-0.00071427,1,0,0,-27.145,2.1323,37.328
0.00099501,-8.5976e-05,3.2652e-05,0,-1.4731e-05,1.6259e-05,2.8453e-05,0,-1.5138e-05,1,0,0,-80.888,15.864,8.1124
0,0.001,0,0,5.5282e-20,0,0,0,0,1,0,0,-84.181,12.626,59.633
0,0.001,0,0,-4.8372e-20,0,0,0,0,1,0,0,-75.698,-27.111,44.071
0.00094178,-0.00014723,9.3091e-05,0,0.00060414,0.0005069,1.8639e-05,0,0.00051796,1,0,0,-83.654,-33.7,-1.2057
0,0.001,0,0,-5.5282e-20,0,0,0,0,1,0,0,-123.14,-1.6287,60.921
0.00097793,0.00016321,-0.00012924,0,-1.5584e-05,2.6201e-06,1.1219e-06,0,-1.496e-05,1,0,0,-29.1,-8.0056,4.3129
0.00030739,0.00019809,-0.00063875,0,0.00039576,0.000135,4.3296e-05,0,0.00016405,1,0,0,-65.178,5.7681,20.099
0,0.001,0,0,0,0,0,0,0,1,0,0,-78.755,31.786,33.311
0,0.001,0,0,0,0,0,0,0,1,0,0,-113.76,20.489,45.975
0,0.001,0,0,-5.5282e-20,0,0,0,0,1,0,0,-74.056,10.18,51.517
0,0.001,0,0,4.1462e-20,0,0,0,0,1,0,0,-75.269,24.92,43.119
0.011855,0.16257,-0.10297,0,-0.030241,-0.054078,-0.087082,0,-0.00095002,1,0,0,-56.245,-37.275,44.254
0.0057292,-0.32083,-0.05256,0,-0.12426,-0.049392,0.38036,0,-0.014938,1,0,0,-84.482,-59.082,56.054
0.00042221,0.00038382,0.0001084,0,-0.00067248,-0.00047488,-1.8847e-06,0,-0.00080303,1,0,0,-75.66,7.8458,46.988
0,0.001,0,0,1.0365e-20,0,0,0,0,1,0,0,-91.539,-62.625,5.7978
0.00084671,-0.00043012,0.00031311,0,1.05e-05,5.4265e-07,3.7577e-06,0,9.8343e-06,1,0,0,-88.27,11.082,40.899
0.89546,0.022293,0.38723,0,-0.0064782,-0.038456,-0.030792,0,-0.019042,-0.39231,-0.10611,0.91369,-106.67,-37.019,23.083
0.91655,0.030677,0.3955,-1.7405,-0.0077374,-0.11585,-0.011678,0.029872,-0.015284,-0.39423,-0.076383,0.91583,-108.23,-37.064,22.409
0.91636,0.032232,0.3986,-2.5913,-0.019892,0.0019572,-0.010502,0.045884,-0.022356,-0.39601,-0.060447,0.91625,-109.01,-37.091,22.071
0.91387,0.03333,0.3989,-3.0872,-0.01769,-0.0046733,-0.013435,0.056816,-0.021732,-0.39809,-0.049591,0.91601,-109.46,-37.107,21.873
0.90176,0.038764,0.39361,-4.7896,-0.0068684,-0.026288,-0.021225,0.088771,-0.015809,-0.39946,-0.017671,0.91658,-111.02,-37.169,21.193
0.89488,0.041831,0.38951,-5.5976,-0.0012079,-0.05946,-0.021468,0.10009,-0.012213,-0.39866,-0.0063075,0.91708,-111.74,-37.202,20.875
0.91451,0.050449,0.40034,-7.3363,-0.013381,0.010358,-0.011572,0.12493,-0.016354,-0.40401,0.018267,0.91457,-113.3,-37.282,20.199
0.9087,0.057455,0.41131,-9.0355,-0.0091339,0.0027702,-0.0068662,0.14815,-0.010975,-0.41233,0.041001,0.91011,-114.85,-37.374,19.507
0.90465,0.059121,0.41137,-9.5771,-0.0059481,-0.012521,-0.0093269,0.15383,-0.010003,-0.41614,0.046446,0.90811,-115.34,-37.406,19.284
0.90108,0.06872,0.41087,-11.283,0.010321,-0.062833,-0.0076488,0.16078,0.0018533,-0.41791,0.053268,0.90693,-116.88,-37.515,18.58
0.90739,0.070717,0.41266,-11.54,-0.0071914,0.0031372,-0.0030804,0.16151,-0.0075798,-0.41753,0.054032,0.90705,-117.11,-37.533,18.475
0.90599,0.0723,0.41461,-11.842,-0.007032,0.0089751,-0.0089093,0.16409,-0.0094256,-0.42141,0.056294,0.90512,-117.39,-37.555,18.349
0.89963,0.080196,0.42541,-13.543,-0.0061751,0.0050049,-0.0043564,0.17807,-0.0070187,-0.43214,0.069334,0.89914,-118.92,-37.685,17.634
0.8922,0.094283,0.43841,-15.244,-0.0032952,0.0056605,-0.0082944,0.18918,-0.0060514,-0.44579,0.079104,0.89163,-120.45,-37.833,16.9
0.8848,0.10839,0.44931,-16.945,-0.018079,0.0067901,-0.012204,0.212,-0.02078,-0.45875,0.10037,0.88288,-121.96,-38.006,16.145
0.88153,0.11206,0.45418,-17.733,-0.025146,0.0039494,-0.018706,0.23213,-0.030282,-0.46849,0.11916,0.8754,-122.66,-38.093,15.789
0.87253,0.12165,0.46771,-19.435,-0.019017,0.0044998,-0.019345,0.27931,-0.025158,-0.48282,0.16384,0.86026,-124.15,-38.29,15.005
0.86527,0.12585,0.47838,-21.138,-0.030621,0.0056374,-0.014567,0.32871,-0.032864,-0.49691,0.21006,0.84199,-125.63,-38.504,14.199
0.85786,0.12022,0.49281,-22.842,-0.029457,0.0086474,-0.0070584,0.3804,-0.027803,-0.50985,0.25798,0.82067,-127.1,-38.715,13.372
0.84761,0.11054,0.51502,-24.546,-0.039144,0.0072311,-0.012111,0.43707,-0.038696,-0.51913,0.31025,0.7964,-128.55,-38.911,12.514
0.84573,0.10297,0.51824,-25.166,-0.038746,0.0022291,-0.00086221,0.45928,-0.033078,-0.52283,0.33041,0.7858,-129.07,-38.977,12.194
0.84503,0.078727,0.52317,-26.869,-0.033319,-0.0022079,-0.0084832,0.51544,-0.032866,-0.5112,0.38316,0.76933,-130.51,-39.13,11.306
0.84802,0.055804,0.52324,-28.572,-0.035143,-0.0050385,-0.0041065,0.57095,-0.032296,-0.49288,0.43442,0.75389,-131.95,-39.246,10.413
0.84817,0.032976,0.52241,-30.274,-0.033324,0.008216,-0.0036397,0.62395,-0.029994,-0.47526,0.48184,0.73618,-133.4,-39.322,9.5276
0.84041,0.014852,0.54083,-31.978,-0.041775,0.018533,-0.0054203,0.6817,-0.037783,-0.46588,0.53149,0.70744,-134.84,-39.362,8.6234
0.8255,-0.011078,0.55821,-33.678,-0.042734,0.010956,-0.013856,0.75058,-0.04328,-0.44568,0.58849,0.67458,-136.26,-39.364,7.6868
0.81864,-0.037928,0.5617,-35.382,-0.044929,-0.044464,-0.0039027,0.81944,-0.037529,-0.41181,0.64225,0.64647,-137.66,-39.323,6.7293
0.81895,-0.045545,0.55819,-35.834,-0.05122,-0.0079161,-0.0044244,0.83797,-0.044405,-0.3981,0.65598,0.64125,-138.03,-39.304,6.4758
0.81474,-0.082025,0.52967,-37.546,-0.053744,-0.047712,0.0076312,0.90743,-0.036742,-0.33675,0.7041,0.62518,-139.44,-39.198,5.5346
0.8386,-0.1243,0.52392,-39.288,-0.039367,-0.021596,0.018124,0.95762,-0.020904,-0.27781,0.73404,0.61969,-140.86,-39.021,4.6265
0.8148,-0.17646,0.48785,-40.992,-0.03328,-0.010136,0.042982,0.97928,-0.0045132,-0.22118,0.74006,0.63514,-142.3,-38.759,3.7546
0.80931,-0.18307,0.48458,-41.243,-0.031337,-0.0082329,0.046852,0.98,-0.0011973,-0.21495,0.73921,0.63825,-142.5,-38.714,3.6322
0.80479,-0.18789,0.48248,-41.433,-0.029694,-0.0067442,0.049812,0.97997,0.0014658,-0.21066,0.73821,0.64083,-142.65,-38.679,3.54
0.76374,-0.18662,0.45019,-41.905,-0.042056,-0.081577,0.044177,0.97885,0.0033023,-0.20191,0.73526,0.64702,-143.03,-38.588,3.3143
0.71923,-0.18223,0.41802,-42.36,-0.053641,-0.082561,0.069273,0.97665,0.0063665,-0.19426,0.73166,0.65341,-143.38,-38.501,3.1105
0.64146,-0.1707,0.36713,-43.086,-0.070228,-0.083786,0.10752,0.97016,0.011508,-0.18748,0.72486,0.6629,-143.9,-38.366,2.8093
0.53842,-0.15041,0.30877,-43.934,-0.072995,-0.053469,0.13375,0.95862,0.01572,-0.18647,0.71545,0.67332,-144.45,-38.218,2.4986
0.45741,-0.13312,0.26409,-44.854,-0.079724,-0.055854,0.13701,0.94534,0.013134,-0.1889,0.70543,0.68314,-144.94,-38.076,2.2138
0.39824,-0.11838,0.23072,-45.728,-0.086439,-0.057804,0.121,0.93929,0.00070827,-0.18884,0.70048,0.68823,-145.34,-37.959,1.9828
0,0.00032558,-0.00067456,0,-0.00050978,0,0,0,0,1,0,0,-106.93,-22.19,54.417
0.00074417,-0.00045565,0.00048696,0,-4.4059e-07,-4.3331e-06,-3.1198e-05,0,-1.3555e-05,1,0,0,-100.17,-11.577,44.674
0.00099662,5.3914e-05,-6.1135e-05,0,2.5192e-06,-1.598e-06,-1.0013e-05,0,3.0369e-06,1,0,0,-36.515,9.7036,-0.60154
0,0.001,0,0,2.4186e-20,0,0,0,0,1,0,0,-133.75,-28.065,42.723
0.00082869,0.00018142,0.00052923,0,2.4215e-05,1.0769e-05,1.2518e-05,0,2.8649e-05,1,0,0,-124.09,-33.009,28.424
0.00096325,0.00020429,-0.00017363,0,-2.3747e-06,-1.8397e-06,2.6048e-06,0,-3.116e-06,1,0,0,-57.922,-31.468,11.847
0,0.001,0,0,6.9103e-21,0,0,0,0,1,0,0,-77.419,-31.51,56.475
0,1.9579e-05,-0.00098062,0,0.00050978,0,0,0,0,1,0,0,-52.541,13.972,53.741
0.086102,-0.015363,0.017834,0,0.017576,0.17812,0.052376,0,-0.0032373,1,0,0,-84.575,-44.779,20.596
0.00095808,-0.00022396,0.00017693,0,1.1772e-05,-3.2697e-06,1.0642e-06,0,1.2203e-05,1,0,0,-105.16,0.45972,13.25
0,0.001,0,0,-4.6644e-20,0,0,0,0,1,0,0,-103.32,-68.656,21.286
0,0.001,0,0,0,0,0,0,0,1,0,0,-66.709,-14.01,61.011
0.22805,0.15901,-0.1517,0,0.16434,-0.21409,0.0027914,0,0.0095045,1,0,0,-17.086,-0.6802,17.424
3.6937e-05,0.00096957,-4.458e-06,0,0.0004087,0.00049631,2.2809e-07,0,0.0005115,1,0,0,-56.648,-38.667,-3.022
0.00099732,-6.2416e-05,-1.0107e-05,0,-1.259e-05,3.8692e-05,6.0772e-05,0,-1.5596e-05,1,0,0,-62.149,7.3025,38.162
0,0.001,0,0,1.3821e-20,0,0,0,0,1,0,0,-110.63,-72.682,14.556
0,0.001,0,0,6.9103e-21,0,0,0,0,1,0,0,-98.807,11.617,59.256
0.00095712,5.071e-05,-0.00028474,0,-8.0517e-06,6.8106e-06,1.7834e-08,0,-7.3672e-06,1,0,0,-19.552,-55.393,8.5194
0,0.001,0,0,0,0,0,0,0,1,0,0,-35.225,-74.121,-1.1467
0.00099064,-9.8981e-05,8.8187e-05,0,1.8128e-05,-1.3871e-05,-2.3785e-05,0,1.7243e-05,1,0,0,-91.935,-36.918,7.2114
0,0.001,0,0,-1.3821e-20,0,0,0,0,1,0,0,-110.54,-66.826,-1.9675
0.00094279,0.00018995,-0.00027248,0,-1.2574e-05,1.6471e-06,-2.6481e-06,0,-1.0825e-05,1,0,0,-26.921,-25.058,14.791
0,0.001,0,0,-3.4551e-20,0,0,0,0,1,0,0,-15.111,-3.3755,45.378
0,0.001,0,0,8.9833e-20,0,0,0,0,1,0,0,-128.92,-17.059,36.981
0.0071862,0.00045997,0.0002089,0,-0.00072727,0.0012645,0.010876,0,-0.00032935,1,0,0,-82.19,-30.445,31.339
0,0.001,0,0,-8.2923e-20,0,0,0,0,1,0,0,-53.757,-22.359,58.345
0.0008601,0.00023808,-0.00045014,0,-2.6024e-06,-3.362e-05,1.7395e-07,0,-1.0326e-05,1,0,0,-52.012,4.8774,18.095
0.00092965,-6.3241e-05,0.00036183,0,-3.247e-05,5.1413e-06,8.683e-06,0,-2.738e-05,1,0,0,-127.2,-25.951,10.924
0,0.001,0,0,0,0,0,0,0,1,0,0,-106.05,-18.609,64.948
0,0.001,0,0,-1.3821e-20,0,0,0,0,1,0,0,-42.211,-25.502,57.928
0.00092722,-0.00034593,0.00014251,0,-1.8996e-05,6.4333e-06,-4.5062e-07,0,-1.9906e-05,1,0,0,-91.987,-26.931,3.4588
0.00092243,-5.3539e-05,0.00038193,0,-1.5626e-05,5.2133e-06,7.4218e-06,0,-1.1861e-05,1,0,0,-129.11,-22.402,12.42
0.00096889,0.00022611,-0.00010001,0,-1.5421e-06,-1.6631e-06,-1.0751e-05,0,-7.95e-07,1,0,0,-48.803,-0.15118,3.2618
0,0.001,0,0,-5.5282e-20,0,0,0,0,1,0,0,-76.324,-73.518,29.244
0.00098162,-0.00011272,0.00015206,0,1.6776e-05,5.6434e-06,6.812e-06,0,1.6873e-05,1,0,0,-100.34,-37.519,8.5324
0,0.001,0,0,0,0,0,0,0,1,0,0,-80.673,-46.651,49.223
0,0.001,0,0,2.7641e-20,0,0,0,0,1,0,0,-119.39,-43.102,45.009
0.0009646,-0.00017295,0.00019844,0,3.7215e-06,-6.1483e-06,-9.0512e-06,0,2.8573e-06,1,0,0,-116.33,29.531,21.354
0.0005313,0.00039834,6.7641e-05,0,0.00056566,0.00050524,4.7833e-06,0,0.00075225,1,0,0,-81.76,-41.173,-2.0389
0,0.001,0,0,2.7641e-20,0,0,0,0,1,0,0,-117.5,-49.093,59.07
0,0.001,0,0,0,0,0,0,0,1,0,0,-138.1,-30.332,30.112
0,9.2357e-05,-0.00090783,0,-0.00050978,0,0,0,0,1,0,0,-28.539,7.0503,53.96
0,0.001,0,0,-2.7641e-20,0,0,0,0,1,0,0,-54.373,-44.044,64.045
0,0.001,0,0,1.3821e-20,0,0,0,0,1,0,0,-98.365,9.8397,57.452
0,0.0009539,-4.6113e-05,0,-0.00050978,0,0,0,0,1,0,0,-74.019,-38.971,55.65
0.00094757,-0.00030072,0.00010741,0,-9.3268e-06,-3.6724e-06,-1.7778e-05,0,-9.6436e-06,1,0,0,-95.862,1.1149,2.5908
0.00097408,-0.00018947,0.0001231,0,-3.8347e-06,3.3296e-06,5.7665e-06,0,-3.6565e-06,1,0,0,-85.299,-35.654,11.342
0.025602,0.0021771,0.019942,0,-0.028257,-0.046651,0.033039,0,-0.0051072,1,0,0,-132.01,-30.974,16.507
0.00086331,0.00032315,-0.00038644,0,2.9182e-05,9.9353e-06,-9.9534e-06,0,3.2265e-05,1,0,0,-36.668,-9.1145,30.876
0,0.001,0,0,-2.7641e-20,0,0,0,0,1,0,0,-35.624,-5.7458,49.126
0.00049277,-0.00072349,0.00048209,0,8.9139e-06,-1.0974e-05,-3.503e-05,0,-4.5586e-06,1,0,0,-92.627,-12.998,50.287
0.00097997,0.00018203,-8.0604e-05,0,-1.8041e-06,3.7604e-08,-6.6995e-06,0,-1.2211e-06,1,0,0,-42.895,-3.7384,0.12816
0.00096215,-0.00018237,0.0002023,0,6.2521e-06,-3.8043e-06,1.8107e-06,0,7.0759e-06,1,0,0,-119.05,-52.862,0.66869
0.00098324,4.8542e-05,-3.4222e-05,0,-0.00020643,4.8958e-05,4.2533e-05,0,-0.00020512,1,0,0,-78.219,14.715,16.567
0.00098064,-0.00018823,5.3864e-05,0,-2.8345e-07,7.071e-07,-8.2985e-06,0,-8.5805e-07,1,0,0,-103.55,14.789,-0.59507
0.000957,-0.00018322,0.00022468,0,-1.1135e-06,6.8807e-06,6.4505e-06,0,-8.7701e-07,1,0,0,-84.279,-46.694,13.606
0.0009518,0.00027378,-0.00010242,0,-4.2761e-06,2.0908e-05,5.4095e-05,0,-3.9031e-06,1,0,0,-69.013,-5.6983,5.4409
0.00099817,-4.1593e-05,4.2326e-05,0,5.2811e-07,1.3798e-06,-1.1592e-05,0,-2.0879e-08,1,0,0,-110.01,-21.179,1.3175
0.00089211,1.8571e-05,-0.00044854,0,3.1863e-05,2.1069e-05,3.8613e-05,0,1.1512e-05,1,0,0,-9.5671,-28.254,16.167
0.54213,0.38656,-0.43924,0,0.19027,-0.17059,0.048507,0,0.019935,0.15153,0.64202,0.75157,-52.407,-19.392,35.139
0.53882,0.38686,-0.43909,-0.39607,0.19389,-0.1026,0.1049,-0.008608,0.023532,0.15772,0.63689,0.75465,-52.621,-19.545,35.314
0.54048,0.39081,-0.44287,-0.7586,0.19732,-0.091836,0.11741,-0.01712,0.02343,0.16393,0.63185,0.75756,-52.816,-19.686,35.473
0.58526,0.45048,-0.49993,-2.88,0.18594,-0.21803,-0.029093,-0.071888,0.028203,0.20288,0.5978,0.77555,-53.948,-20.527,36.42
0.54093,0.43377,-0.47327,-3.6255,0.18923,-0.18768,-0.0065356,-0.093076,0.02864,0.21721,0.58369,0.78239,-54.38,-20.867,36.793
0.53126,0.42871,-0.46607,-3.8331,0.19068,-0.11744,0.056823,-0.099119,0.029604,0.22089,0.57929,0.78462,-54.492,-20.957,36.892
0.52276,0.42361,-0.45894,-4.0372,0.1923,-0.11147,0.064241,-0.10513,0.029249,0.22411,0.57454,0.78719,-54.601,-21.045,36.987
0.51698,0.43488,-0.4634,-5.4774,0.20156,-0.067802,0.1162,-0.14453,0.025473,0.25287,0.54926,0.79647,-55.348,-21.661,37.648
0.53428,0.45484,-0.48342,-5.9278,0.20384,-0.053286,0.13275,-0.15568,0.02405,0.26118,0.54214,0.79867,-55.58,-21.857,37.857
0.55751,0.47921,-0.50855,-6.3163,0.20565,-0.039954,0.14771,-0.16479,0.022808,0.26828,0.53658,0.80007,-55.787,-22.034,38.045
0.56829,0.49183,-0.52022,-6.7006,0.31627,-0.16661,0.14519,-0.17385,0.024348,0.27315,0.52911,0.80339,-56.001,-22.219,38.241
0.5083,0.4648,-0.4727,-8.5588,0.17255,-0.072822,0.028824,-0.24122,0.048166,0.32079,0.48279,0.81487,-57.041,-23.151,39.207
0.50765,0.47099,-0.47657,-9.0192,0.1724,-0.062197,0.038347,-0.26325,0.047524,0.33547,0.46673,0.8183,-57.274,-23.366,39.425
0.51412,0.48644,-0.49052,-9.5359,0.17211,-0.049213,0.049971,-0.28754,0.046491,0.35451,0.45145,0.81885,-57.535,-23.61,39.671
0.5319,0.51566,-0.51943,-10.13,0.17168,-0.032571,0.064909,-0.31476,0.045099,0.37658,0.43498,0.81791,-57.839,-23.901,39.964
0.53825,0.52494,-0.52888,-10.275,0.17156,-0.028095,0.06894,-0.32124,0.044747,0.38219,0.4314,0.81721,-57.915,-23.975,40.039
0.53225,0.53463,-0.53624,-10.533,0.23707,-0.17886,0.062812,-0.3266,-0.0033763,0.38866,0.43028,0.81474,-58.053,-24.112,40.176
0.52374,0.54602,-0.54456,-10.787,0.22962,-0.18803,0.054734,-0.32451,-0.013106,0.39026,0.43491,0.81151,-58.187,-24.249,40.313
0.51963,0.55101,-0.54814,-10.884,0.12514,-0.19165,-0.17317,-0.3267,0.058132,0.39333,0.43496,0.81,-58.238,-24.302,40.366
0.50364,0.55252,-0.54708,-10.983,0.1247,-0.19278,-0.17643,-0.33239,0.057008,0.40032,0.43412,0.80702,-58.288,-24.357,40.42
0.49277,0.55396,-0.54677,-11.051,0.12441,-0.19344,-0.17853,-0.3362,0.056187,0.40514,0.43378,0.80479,-58.322,-24.394,40.457
0.48028,0.54222,-0.53429,-11.142,0.12086,0.24662,0.31798,-0.3399,0.024301,0.40797,0.4314,0.80464,-58.367,-24.445,40.508
0.46899,0.5217,-0.51408,-11.236,0.11544,0.25501,0.32675,-0.34208,0.022079,0.40721,0.42729,0.80722,-58.412,-24.496,40.558
0.41212,0.40826,-0.40402,-11.714,0.087705,0.29665,0.37035,-0.34992,0.010786,0.40005,0.40844,0.82045,-58.644,-24.741,40.8
0.37633,0.32198,-0.322,-12.087,0.068469,0.32251,0.39762,-0.35243,0.0026613,0.38309,0.38942,0.83761,-58.805,-24.89,40.947
0.3493,0.24021,-0.24545,-12.449,0.051174,0.34152,0.41799,-0.35192,-0.005476,0.35878,0.3715,0.85631,-58.948,-25.001,41.06
0.00010692,0.00090655,-9.7254e-06,0,-1.3227e-06,4.5813e-05,-0.0004396,0,5.0023e-05,1,0,0,-65.971,-11.156,51.455
0.00089614,0.0003454,-0.00027751,0,1.1688e-06,-1.8115e-05,-8.728e-06,0,-2.7881e-06,1,0,0,-59.317,-21.725,11.109
0.00091107,0.00026575,-0.00031246,0,-2.7098e-05,-5.8845e-06,-1.3954e-05,0,-2.1911e-05,1,0,0,-44.091,10.479,43.945
0.00099933,-2.6261e-05,-2.1148e-05,0,-4.338e-06,6.2551e-06,1.7184e-05,0,-4.8633e-06,1,0,0,-79.758,20.267,2.3686
0.0018262,0.021909,-0.017465,0,0.016532,0.0086623,0.011418,0,0.00073203,1,0,0,-64.25,-32.087,46.445
0,0.001,0,0,1.3821e-20,0,0,0,0,1,0,0,-69.023,5.8769,63.439
8.6576e-05,-0.0032876,0.0016797,0,0.0010341,-0.0012168,-0.0032175,0,-0.00035607,1,0,0,-94.243,-37.468,46.444
0.00089286,0.00027173,-0.00035858,0,1.2512e-05,-1.9523e-07,-1.5263e-05,0,1.6594e-05,1,0,0,-47.444,-7.2561,34.145
0.00074919,0.00053706,-0.00037662,0,1.7011e-05,-7.0477e-05,-5.0935e-05,0,-5.9479e-06,1,0,0,-66.822,-15.466,9.5196
0.00059802,0.00046766,-7.4617e-05,0,0.00045318,0.00050511,3.6e-07,0,0.0006649,1,0,0,-35.703,-38.207,-1.9053
0.00094086,0.0001674,-0.00029339,0,2.2203e-05,-5.1799e-06,-1.8873e-05,0,2.5569e-05,1,0,0,-45.717,20.218,20.293
0.00094801,-9.7035e-06,0.0003151,0,-2.4034e-05,5.2699e-06,-2.1073e-05,0,-2.9503e-05,1,0,0,-107.35,-20.945,23.234
0,0.001,0,0,-1.3821e-20,0,0,0,0,1,0,0,-47.574,9.6318,58.481
0,0.001,0,0,2.0731e-20,0,0,0,0,1,0,0,-40.382,-65.923,5.5344
0.00097228,9.9555e-05,-0.00021069,0,4.4637e-06,1.546e-05,6.8795e-06,0,4.4304e-06,1,0,0,-19.348,11.184,10.59
0.0002198,0.00024417,-0.00027443,0,0.00015311,6.3763e-05,8.3707e-05,0,6.1323e-05,1,0,0,-75.109,10.66,15.023
0,0.001,0,0,0,0,0,0,0,1,0,0,-66.611,30.379,57.832
0,0.00072332,-0.00027674,0,-0.00050978,0,0,0,0,1,0,0,-75.582,-40.171,55.197
0,0.00020343,-0.00079673,0,-0.00050978,0,0,0,0,1,0,0,-27.079,-51.725,54.178
0.00086613,0.00020201,-0.00045611,0,-1.4854e-05,1.7209e-05,-9.9108e-06,0,-4.8713e-06,1,0,0,-51.428,11.83,33.413
0.00072569,-0.00045376,0.00051573,0,-1.3923e-06,4.6342e-06,3.3385e-06,0,-1.3925e-06,1,0,0,-79.681,-5.4495,26.849
0,0.001,0,0,-3.4551e-20,0,0,0,0,1,0,0,-102.51,-57.258,49.771
0.00057044,-1.6872e-06,-0.00014929,0,0.0001495,-3.7748e-05,0.00043972,0,3.3403e-05,1,0,0,-47.263,23.407,35.869
0.90834,-0.017262,0.015272,0,0.11145,-0.0056328,0.1341,0,0.11377,0.010069,-0.30799,-0.95134,-60.87,-35.003,32.618
0.82993,-0.064969,0.029801,-0.7477,0.097254,-0.028815,0.19091,-0.082152,0.10597,0.017028,-0.22914,-0.97324,-61.549,-34.971,32.6
0.79714,-0.082364,0.035126,-1.0684,0.091454,-0.037412,0.21346,-0.11583,0.10407,0.022881,-0.19661,-0.98021,-61.814,-34.946,32.589
0.76751,-0.096767,0.039539,-1.3558,0.086409,-0.044551,0.233,-0.1456,0.10308,0.02958,-0.1679,-0.98536,-62.043,-34.92,32.578
0.75304,-0.10336,0.041559,-1.496,0.084027,-0.047819,0.24223,-0.16004,0.10284,0.033368,-0.15401,-0.9875,-62.151,-34.906,32.573
0.74021,-0.10897,0.043277,-1.6195,0.081967,-0.050593,0.25024,-0.17273,0.10276,0.037024,-0.14184,-0.9892,-62.244,-34.893,32.567
0.72728,-0.107,0.04273,-1.7409,0.078557,-0.084039,0.14829,-0.18494,0.098406,0.039099,-0.12991,-0.99076,-62.333,-34.88,32.562
0.71551,-0.10371,0.041779,-1.8537,0.075152,-0.087006,0.1462,-0.19586,0.095146,0.042118,-0.11938,-0.99195,-62.416,-34.868,32.557
0.51922,-0.059361,0.028846,-3.9597,0.016052,-0.14848,0.1042,-0.33659,0.038506,0.056395,0.020424,-0.9982,-63.926,-34.674,32.472
0.4947,-0.055309,0.027662,-4.365,0.0082716,-0.15793,0.097871,-0.35071,0.031159,0.05721,0.03453,-0.99776,-64.136,-34.65,32.46
0,0.00033925,-0.00066088,0,0.00050978,0,0,0,0,1,0,0,-89.262,-0.8081,53.114
0,0.001,0,0,2.7641e-20,0,0,0,0,1,0,0,-55.777,17.554,59.104
0,0.001,0,0,1.8139e-20,0,0,0,0,1,0,0,-101.27,-45.664,44.774
0.14123,-0.0074235,0.0062994,0,0.0070207,0.046141,-0.13113,0,-0.0012504,1,0,0,-77.513,-62.653,19.413
0.056539,-0.0095948,0.011149,0,0.011663,0.045132,-0.017814,0,0.00047532,1,0,0,-135.52,10.689,-1.1637
0,0.001,0,0,-1.3821e-20,0,0,0,0,1,0,0,-13.983,-31.706,38.574
0.00094363,0.00022705,-0.00024038,0,2.4065e-06,-1.6972e-05,-9.5928e-06,0,7.2339e-07,1,0,0,-47.505,6.0277,12.6
0.052074,-0.026638,0.018983,0,-0.020762,0.059644,0.13743,0,-0.0009965,1,0,0,-127.12,20.407,10.521
0,0.001,0,0,-2.7641e-20,0,0,0,0,1,0,0,-125.57,-48.465,44.948
0,0.00085963,-0.0001404,0,0.00050978,0,0,0,0,1,0,0,-72.828,-17.566,52.093
0.00066172,-0.00018769,0.00015168,0,-0.00010585,0.00083602,-0.00019005,0,-0.00036315,1,0,0,-79.263,12.726,25.771
0.76068,0.11707,-0.33716,0,0.13306,-0.023551,0.1418,0,0.060281,-0.37917,0.68528,-0.62179,-21.486,-37.085,9.4106
0.72137,0.097241,-0.33067,-2.0214,0.17454,-0.0086257,0.23195,-0.12208,0.060504,-0.35105,0.7676,-0.53625,-23.021,-37.306,10.104
0.71619,0.091374,-0.33869,-3.3582,0.19934,-0.0040597,0.28446,-0.20112,0.057747,-0.3288,0.81503,-0.47709,-23.983,-37.431,10.552
0.71835,0.090755,-0.34224,-3.687,0.21303,0.020491,0.29382,-0.22176,0.067847,-0.32497,0.8263,-0.46002,-24.219,-37.461,10.664
0.73335,0.080179,-0.37092,-5.8078,0.22382,0.041288,0.30855,-0.36178,0.064194,-0.27396,0.89587,-0.34981,-25.735,-37.641,11.408
0.73926,0.077177,-0.38047,-6.515,0.22573,0.051458,0.30942,-0.40697,0.063616,-0.2564,0.91461,-0.31263,-26.253,-37.696,11.672
0.75213,0.076505,-0.39211,-7.2031,0.23028,0.062416,0.31638,-0.45065,0.063316,-0.23846,0.93101,-0.27634,-26.761,-37.748,11.935
0.75902,0.076804,-0.39726,-7.4741,0.23265,0.11978,0.34448,-0.46694,0.056896,-0.23037,0.93679,-0.26333,-26.965,-37.769,12.042
0.65511,0.051906,-0.34758,-9.4488,0.20439,0.17426,0.27188,-0.58745,0.065163,-0.1668,0.97187,-0.16628,-28.462,-37.904,12.832
